run_id,timestamp,datetime,switch_id,port_no,throughput_mbps,packet_loss_rate,latency_ms,jitter_ms,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_dropped,tx_dropped,label
run_20260510_190310,1778436226.1033614,19:03:46,1,3,0.367228,0.111299,6.179,2.0656,49426830,43691194,137797,120976,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436226.1037962,19:03:46,2,1,0.089838,0.281146,7.272,1.5155,17718486,15634434,47622,42302,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436228.1690204,19:03:48,5,1,0.009336,0.186601,4.516,1.7146,2086384,2086678,14704,14707,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436228.1704197,19:03:48,1,4,4.562039,0.186601,6.71,1.9697,2293952,94821490,17795,74563,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436228.1704197,19:03:48,1,1,0.199603,0.281146,6.71,1.9697,135086210,31603758,160506,85570,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436228.1704197,19:03:48,1,2,0.138462,0.337578,6.71,1.9697,24367030,14459498,61264,52671,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436228.1704197,19:03:48,1,3,0.342988,0.104157,6.71,1.9697,49534604,43779816,138104,121227,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436228.1720178,19:03:48,4,1,0.321315,0.104157,5.617,1.6734,45918928,39652478,131099,112810,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436228.172675,19:03:48,3,1,0.076151,0.337578,6.274,1.6587,13690174,11090678,50595,40395,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436228.1732101,19:03:48,2,1,0.100829,0.220993,7.147,1.4286,17748188,15660516,47703,42373,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436230.2350235,19:03:50,2,1,0.0845,0.220993,10.877,1.5724,17777548,15682294,47783,42432,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436230.2368963,19:03:50,3,1,0.067349,0.402734,10.168,1.7984,13716954,11108056,50685,40454,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436230.237956,19:03:50,1,4,4.368469,0.178111,8.832,1.9792,2296366,95950486,17812,75326,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436230.237956,19:03:50,1,1,0.173826,0.220993,8.832,1.9792,136502564,31648682,161563,85692,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436230.237956,19:03:50,1,2,0.141347,0.402734,8.832,1.9792,24414872,14496028,61415,52786,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436230.237956,19:03:50,1,3,0.375419,0.122945,8.832,1.9792,49641204,43876840,138404,121499,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436230.2385337,19:03:50,5,1,0.009332,0.178111,7.199,1.7751,2088798,2089092,14721,14724,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436230.2390742,19:03:50,4,1,0.349784,0.122945,9.703,1.8242,46020250,39742856,131390,113069,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436232.2992852,19:03:52,3,1,0.063809,0.376581,9.989,1.6972,13744272,11124506,50778,40511,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436232.3010228,19:03:52,5,1,0.009363,0.188665,11.215,1.9152,2091212,2091506,14738,14741,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436232.3020532,19:03:52,2,1,0.088792,0.258037,8.92,1.5965,17808184,15705236,47869,42497,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436232.3029168,19:03:52,1,4,4.525119,0.188665,10.686,1.9714,2298780,97118510,17829,76113,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436232.3029168,19:03:52,1,1,0.170928,0.258037,10.686,1.9714,137932918,31692802,162633,85816,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436232.3029168,19:03:52,1,2,0.127328,0.376581,10.686,1.9714,24462226,14528894,61566,52891,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436232.3029168,19:03:52,1,3,0.356361,0.098647,10.686,1.9714,49746428,43968824,138704,121761,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436232.303457,19:03:52,4,1,0.341929,0.098647,11.81,1.8419,46122506,39831090,131686,113324,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436234.36189,19:03:54,4,1,0.332455,0.112301,7.926,1.9696,46224122,39916632,131980,113571,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436234.3633668,19:03:54,5,1,0.007161,0.183321,5.962,2.1238,2093058,2093352,14751,14754,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436234.3643646,19:03:54,3,1,0.067035,0.435909,4.768,1.9174,13771248,11141810,50870,40569,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436234.364848,19:03:54,1,4,4.371723,0.183321,7.476,2.0488,2300626,98245284,17842,76870,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436234.364848,19:03:54,1,1,0.185279,0.278212,7.476,2.0488,139345556,31740556,163690,85949,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436234.364848,19:03:54,1,2,0.126848,0.435909,7.476,2.0488,24509980,14561588,61717,52994,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436234.364848,19:03:54,1,3,0.351577,0.112301,7.476,2.0488,49851506,44059440,139005,122019,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436234.3653574,19:03:54,2,1,0.096374,0.248129,6.938,1.6206,17837544,15730092,47949,42565,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436236.4282176,19:03:56,4,1,0.341963,0.125648,4.624,2.0529,46325444,40004958,132271,113824,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436236.4296618,19:03:56,3,1,0.071839,0.453249,6.313,1.8941,13798512,11160356,50962,40632,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436236.43057,19:03:56,2,1,0.09496,0.248129,7.278,1.5406,17867246,15754606,48030,42632,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436236.431329,19:03:56,1,4,4.494171,0.195086,6.762,1.9654,2303040,99406174,17859,77655,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436236.431329,19:03:56,1,1,0.181085,0.248129,6.762,1.9654,140771666,31787332,164755,86077,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436236.431329,19:03:56,1,2,0.136673,0.453249,6.762,1.9654,24558106,14596892,61870,53106,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436236.431329,19:03:56,1,3,0.365019,0.125648,6.762,1.9654,49956880,44153728,139302,122283,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436236.4320357,19:03:56,5,1,0.010434,0.195086,5.65,2.0105,2095756,2096050,14770,14773,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436238.4970531,19:03:58,3,1,0.07199,0.425739,5.794,1.8081,13825390,11178960,51053,40694,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436238.4985583,19:03:58,1,4,4.520702,0.181614,7.113,1.8645,2305454,100574340,17876,78443,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436238.4985583,19:03:58,1,1,0.172134,0.245158,7.113,1.8645,142194062,31831812,165816,86199,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436238.4985583,19:03:58,1,2,0.146112,0.425739,7.113,1.8645,24605504,14634648,62021,53224,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436238.4985583,19:03:58,1,3,0.348764,0.117541,7.113,1.8645,50061224,44243850,139598,122538,0,0,CAPACITY_EXHAUSTED
run_20260510_190310,1778436238.4998236,19:03:58,4,1,0.331283,0.117541,4.795,1.9352,46426962,40090744,132564,114071,0,0,CAPACITY_EXHAUSTED
