run_id,timestamp,datetime,segment,switch_id,port_no,mos_voice,e2e_delay_ms,plr,jitter_ms,cdr_flag,call_setup_time_ms,buffering_ratio,rebuffering_freq,rebuffering_count,total_stall_seconds,video_start_time_ms,streaming_mos,effective_bitrate_mbps,throughput_mbps,dns_latency_ms,availability,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_dropped,tx_dropped,dataplane_latency_ms,ctrl_plane_rtt_ms,flow_count,mos_source,label
run_20260506_100502,1778058307.732496,10:05:07,INTERNET,5,1,4.396,11.466,0.0,2.7373,0,314.7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.009898,0.0,1.0,22370,22664,169,172,0,0,,11.466,14,ctrl_plane_fallback,NORMAL
run_20260506_100502,1778058307.734123,10:05:07,IMS_CDN,4,1,4.398,8.27,0.0,2.9625,0,282.7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.104173,0.0,1.0,84374,80272,231,224,0,0,,8.27,35,ctrl_plane_fallback,NORMAL
run_20260506_100502,1778058307.736593,10:05:07,INTERNET,1,4,4.399,6.551,0.0,2.9298,0,265.5,0.9956,10.0,0,0.0,452997.2,1.3,0.0088,0.00985,18.1,1.0,23414,24330,181,189,0,0,,6.551,26,ctrl_plane_fallback,NORMAL
run_20260506_100502,1778058307.736593,10:05:07,OUTDOOR_RAN,1,1,4.399,6.551,0.0,2.9298,0,265.5,0.9827,10.0,0,0.0,115869.9,1.3,0.0345,0.039684,18.1,1.0,85692,80964,222,210,0,0,,6.551,46,ctrl_plane_fallback,NORMAL
run_20260506_100502,1778058307.736593,10:05:07,INDOOR_RAN,1,2,3.403,6.551,0.039062,2.9298,0,285.8,0.9877,10.0,0,0.0,162730.5,1.3,0.0246,0.096832,171.3,0.9609,60814,60866,289,287,0,0,,6.551,33,ctrl_plane_fallback,NORMAL
run_20260506_100502,1778058307.736593,10:05:07,IMS_CDN,1,3,4.399,6.551,0.0,2.9298,0,265.5,0.9737,10.0,0,0.0,76083.4,1.3,0.0526,0.12403,18.1,1.0,123238,120214,329,321,0,0,,6.551,43,ctrl_plane_fallback,NORMAL
run_20260506_100502,1778058309.7915995,10:05:09,INTERNET,5,1,4.395,13.968,0.0,2.7226,0,339.7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.010482,0.0,1.0,25068,25362,188,191,0,0,,13.968,14,ctrl_plane_fallback,NORMAL
run_20260506_100502,1778058309.7930777,10:05:09,INDOOR_RAN,3,1,3.28,22.826,0.043628,0.8995,0,451.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.097673,0.0,1.0,93552,85162,400,365,0,0,22.826,12.361,26,ping_measured,NORMAL
run_20260506_100502,1778058309.794343,10:05:09,OUTDOOR_RAN,2,1,4.397,11.204,0.0,1.874,0,312.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.022507,0.0,1.0,49004,47032,124,122,0,0,11.204,10.661,22,ping_measured,NORMAL
run_20260506_100502,1778058309.7960372,10:05:09,INTERNET,1,4,4.392,18.498,0.0,3.4933,0,385.0,0.9955,10.0,0,0.0,445036.8,1.3,0.009,0.01048,42.0,1.0,26112,27028,200,208,0,0,,18.498,14,ctrl_plane_fallback,NORMAL
run_20260506_100502,1778058309.7960372,10:05:09,OUTDOOR_RAN,1,1,4.397,11.204,0.0,1.874,0,312.0,0.9823,10.0,0,0.0,112769.7,1.3,0.0355,0.044012,42.0,1.0,97022,92294,247,235,0,0,11.204,18.498,22,ping_measured,NORMAL
run_20260506_100502,1778058309.7960372,10:05:09,INDOOR_RAN,1,2,3.28,22.826,0.043628,0.8995,0,451.1,0.9782,10.0,0,0.0,91933.6,1.3,0.0435,0.097805,212.7,0.9564,86134,86044,377,374,0,0,22.826,18.498,26,ping_measured,NORMAL
run_20260506_100502,1778058309.7960372,10:05:09,IMS_CDN,1,3,4.392,18.498,0.0,3.4933,0,385.0,0.9639,10.0,0,0.0,55455.9,1.3,0.0722,0.131888,42.0,1.0,158216,154166,426,415,0,0,,18.498,35,ctrl_plane_fallback,NORMAL
run_20260506_100502,1778058309.7978785,10:05:09,IMS_CDN,4,1,4.393,16.602,0.0,3.2981,0,366.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.111548,0.0,1.0,114860,109048,320,308,0,0,,16.602,35,ctrl_plane_fallback,NORMAL
